,State,AgeGroup,DescriptionPartial,Gender,FurLength,MaturitySize,Adoption
18935,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
18936,41401.0,0.0,1.0,3.0,2.0,2.0,0.0
18937,41401.0,3.0,1.0,1.0,1.0,1.0,0.0
18938,41326.0,3.0,3.0,2.0,1.0,1.0,0.0
18939,41401.0,3.0,3.0,2.0,2.0,2.0,0.0
18940,41326.0,3.0,1.0,2.0,2.0,2.0,0.0
18941,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
18942,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
18943,41330.0,0.0,2.0,2.0,1.0,1.0,0.0
18944,41326.0,2.0,1.0,3.0,1.0,2.0,0.0
18945,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
18946,41401.0,3.0,2.0,3.0,2.0,2.0,0.0
18947,41327.0,0.0,2.0,2.0,2.0,2.0,0.0
18948,41401.0,0.0,1.0,3.0,2.0,2.0,0.0
18949,41401.0,2.0,1.0,1.0,1.0,2.0,0.0
18950,41401.0,0.0,1.0,2.0,2.0,2.0,0.0
18951,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
18952,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
18953,41401.0,2.0,3.0,1.0,1.0,2.0,0.0
18954,41327.0,2.0,1.0,1.0,1.0,1.0,0.0
18955,41330.0,2.0,3.0,1.0,1.0,2.0,0.0
18956,41326.0,0.0,2.0,2.0,1.0,1.0,0.0
18957,41401.0,0.0,1.0,3.0,1.0,2.0,0.0
18958,41401.0,1.0,1.0,3.0,2.0,2.0,0.0
18959,41326.0,0.0,2.0,1.0,1.0,1.0,0.0
18960,41326.0,3.0,1.0,2.0,2.0,1.0,0.0
18961,41330.0,2.0,2.0,2.0,1.0,1.0,0.0
18962,41326.0,0.0,3.0,1.0,1.0,1.0,0.0
18963,41324.0,2.0,1.0,1.0,1.0,2.0,0.0
18964,41326.0,0.0,2.0,3.0,2.0,2.0,0.0
18965,41330.0,1.0,2.0,2.0,2.0,2.0,0.0
18966,41401.0,0.0,3.0,2.0,1.0,2.0,0.0
18967,41332.0,0.0,1.0,3.0,2.0,1.0,0.0
18968,41401.0,3.0,3.0,1.0,2.0,2.0,0.0
18969,41401.0,3.0,3.0,2.0,1.0,2.0,0.0
18970,41326.0,3.0,2.0,2.0,1.0,1.0,0.0
18971,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
18972,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
18973,41326.0,1.0,1.0,1.0,1.0,2.0,0.0
18974,41332.0,3.0,3.0,1.0,1.0,2.0,0.0
18975,41332.0,0.0,2.0,3.0,1.0,1.0,0.0
18976,41326.0,2.0,3.0,1.0,1.0,2.0,0.0
18977,41326.0,1.0,2.0,3.0,2.0,2.0,0.0
18978,41326.0,0.0,2.0,1.0,2.0,2.0,0.0
18979,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
18980,41324.0,2.0,1.0,2.0,2.0,2.0,0.0
18981,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
18982,41332.0,0.0,1.0,3.0,1.0,2.0,0.0
18983,41326.0,0.0,2.0,1.0,1.0,1.0,0.0
18984,41336.0,2.0,2.0,1.0,1.0,2.0,0.0
18985,41325.0,3.0,1.0,1.0,2.0,2.0,0.0
18986,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
18987,41327.0,3.0,2.0,1.0,2.0,1.0,0.0
18988,41330.0,2.0,2.0,2.0,1.0,2.0,0.0
18989,41401.0,0.0,3.0,2.0,1.0,1.0,0.0
18990,41401.0,0.0,2.0,2.0,1.0,1.0,0.0
18991,41401.0,2.0,3.0,1.0,1.0,3.0,0.0
18992,41326.0,0.0,1.0,3.0,1.0,2.0,0.0
18993,41401.0,2.0,3.0,1.0,2.0,2.0,0.0
18994,41326.0,3.0,2.0,1.0,1.0,2.0,0.0
18995,41401.0,1.0,1.0,1.0,1.0,2.0,0.0
18996,41326.0,2.0,3.0,1.0,2.0,2.0,0.0
18997,41326.0,1.0,2.0,1.0,1.0,1.0,0.0
18998,41327.0,3.0,3.0,2.0,1.0,2.0,0.0
18999,41326.0,3.0,2.0,2.0,1.0,3.0,0.0
19000,41401.0,3.0,2.0,1.0,2.0,2.0,0.0
19001,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
19002,41326.0,3.0,3.0,1.0,2.0,2.0,0.0
19003,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
19004,41336.0,2.0,1.0,2.0,1.0,2.0,0.0
19005,41401.0,2.0,1.0,2.0,1.0,1.0,0.0
19006,41401.0,2.0,3.0,2.0,2.0,2.0,0.0
19007,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
19008,41401.0,3.0,3.0,2.0,1.0,2.0,0.0
19009,41324.0,2.0,1.0,2.0,2.0,2.0,0.0
19010,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
19011,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
19012,41326.0,2.0,1.0,2.0,2.0,1.0,0.0
19013,41401.0,2.0,3.0,1.0,1.0,2.0,0.0
19014,41401.0,2.0,3.0,3.0,1.0,2.0,0.0
19015,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
19016,41401.0,2.0,3.0,1.0,1.0,2.0,0.0
19017,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
19018,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
19019,41326.0,3.0,3.0,2.0,1.0,1.0,0.0
19020,41326.0,2.0,2.0,1.0,3.0,2.0,0.0
19021,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
19022,41336.0,2.0,2.0,1.0,1.0,2.0,0.0
19023,41336.0,2.0,2.0,1.0,1.0,2.0,0.0
19024,41326.0,0.0,1.0,2.0,2.0,2.0,0.0
19025,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
19026,41326.0,0.0,1.0,1.0,1.0,2.0,0.0
19027,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
19028,41326.0,3.0,3.0,1.0,2.0,2.0,0.0
19029,41326.0,0.0,2.0,3.0,2.0,2.0,0.0
19030,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
19031,41401.0,2.0,1.0,2.0,2.0,2.0,0.0
19032,41326.0,0.0,1.0,1.0,2.0,2.0,0.0
19033,41401.0,3.0,3.0,2.0,1.0,2.0,0.0
19034,41326.0,0.0,1.0,2.0,2.0,1.0,0.0
19035,41326.0,0.0,3.0,3.0,1.0,2.0,0.0
19036,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
19037,41324.0,2.0,1.0,1.0,2.0,2.0,0.0
19038,41401.0,3.0,2.0,1.0,1.0,2.0,0.0
19039,41401.0,0.0,2.0,2.0,1.0,2.0,0.0
19040,41401.0,0.0,2.0,2.0,2.0,2.0,0.0
19041,41327.0,3.0,2.0,1.0,1.0,2.0,0.0
19042,41326.0,1.0,3.0,2.0,1.0,2.0,0.0
19043,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
19044,41326.0,1.0,3.0,1.0,2.0,2.0,0.0
19045,41401.0,3.0,1.0,2.0,2.0,2.0,0.0
19046,41401.0,0.0,1.0,2.0,1.0,2.0,0.0
19047,41336.0,2.0,1.0,1.0,1.0,2.0,0.0
19048,41401.0,2.0,3.0,3.0,1.0,2.0,0.0
19049,41330.0,2.0,1.0,2.0,1.0,1.0,0.0
19050,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19051,41401.0,3.0,3.0,2.0,2.0,2.0,0.0
19052,41326.0,0.0,1.0,2.0,1.0,1.0,0.0
19053,41401.0,2.0,2.0,1.0,2.0,3.0,0.0
19054,41401.0,1.0,1.0,1.0,1.0,1.0,0.0
19055,41326.0,3.0,2.0,1.0,1.0,2.0,0.0
19056,41336.0,2.0,3.0,1.0,1.0,2.0,0.0
19057,41326.0,0.0,2.0,1.0,1.0,1.0,0.0
19058,41336.0,2.0,3.0,2.0,1.0,2.0,0.0
19059,41330.0,0.0,1.0,2.0,2.0,2.0,0.0
19060,41401.0,3.0,2.0,1.0,3.0,2.0,0.0
19061,41326.0,2.0,3.0,1.0,2.0,2.0,0.0
19062,41326.0,3.0,3.0,2.0,2.0,3.0,0.0
19063,41326.0,0.0,3.0,2.0,1.0,1.0,0.0
19064,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
19065,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
19066,41401.0,3.0,2.0,2.0,1.0,2.0,0.0
19067,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
19068,41401.0,2.0,2.0,2.0,2.0,2.0,0.0
19069,41401.0,3.0,2.0,1.0,2.0,2.0,0.0
19070,41401.0,2.0,2.0,1.0,2.0,2.0,0.0
19071,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
19072,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
19073,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
19074,41326.0,0.0,1.0,3.0,2.0,1.0,0.0
19075,41326.0,3.0,2.0,2.0,2.0,1.0,0.0
19076,41326.0,1.0,3.0,1.0,1.0,1.0,0.0
19077,41401.0,2.0,1.0,2.0,2.0,2.0,0.0
19078,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19079,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
19080,41401.0,2.0,3.0,2.0,2.0,2.0,0.0
19081,41324.0,0.0,1.0,1.0,2.0,2.0,0.0
19082,41332.0,0.0,1.0,2.0,1.0,1.0,0.0
19083,41401.0,1.0,1.0,1.0,1.0,2.0,0.0
19084,41325.0,2.0,2.0,1.0,1.0,1.0,0.0
19085,41336.0,0.0,1.0,3.0,1.0,1.0,0.0
19086,41336.0,2.0,2.0,2.0,1.0,2.0,0.0
19087,41326.0,2.0,2.0,1.0,2.0,2.0,0.0
19088,41326.0,0.0,2.0,3.0,2.0,1.0,0.0
19089,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
19090,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
19091,41401.0,3.0,3.0,2.0,1.0,2.0,0.0
19092,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
19093,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
19094,41401.0,0.0,2.0,3.0,1.0,2.0,0.0
19095,41326.0,1.0,2.0,1.0,1.0,3.0,0.0
19096,41401.0,2.0,1.0,3.0,2.0,2.0,0.0
19097,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
19098,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
19099,41401.0,0.0,2.0,1.0,1.0,2.0,0.0
19100,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
19101,41401.0,2.0,3.0,3.0,2.0,2.0,0.0
19102,41401.0,2.0,3.0,3.0,2.0,2.0,0.0
19103,41325.0,0.0,2.0,3.0,2.0,1.0,0.0
19104,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
19105,41327.0,3.0,2.0,3.0,2.0,2.0,0.0
19106,41326.0,3.0,2.0,2.0,2.0,2.0,0.0
19107,41326.0,3.0,3.0,2.0,1.0,1.0,0.0
19108,41326.0,0.0,2.0,3.0,2.0,2.0,0.0
19109,41325.0,2.0,2.0,3.0,1.0,1.0,0.0
19110,41326.0,2.0,3.0,1.0,2.0,3.0,0.0
19111,41401.0,3.0,2.0,2.0,2.0,2.0,0.0
19112,41326.0,2.0,2.0,1.0,1.0,1.0,0.0
19113,41330.0,3.0,2.0,2.0,1.0,2.0,0.0
19114,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19115,41336.0,2.0,1.0,2.0,1.0,2.0,0.0
19116,41326.0,3.0,1.0,1.0,3.0,2.0,0.0
19117,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
19118,41326.0,0.0,2.0,3.0,2.0,1.0,0.0
19119,41326.0,0.0,1.0,2.0,2.0,1.0,0.0
19120,41401.0,3.0,1.0,2.0,1.0,2.0,0.0
19121,41326.0,1.0,3.0,1.0,1.0,1.0,0.0
19122,41401.0,0.0,1.0,3.0,2.0,2.0,0.0
19123,41401.0,2.0,1.0,2.0,2.0,2.0,0.0
19124,41326.0,3.0,3.0,1.0,2.0,2.0,0.0
19125,41324.0,0.0,1.0,2.0,2.0,2.0,0.0
19126,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
19127,41326.0,0.0,1.0,2.0,2.0,2.0,0.0
19128,41326.0,2.0,3.0,1.0,1.0,2.0,0.0
19129,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
19130,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
19131,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
19132,41401.0,0.0,2.0,3.0,1.0,2.0,0.0
19133,41332.0,0.0,1.0,2.0,1.0,2.0,0.0
19134,41330.0,1.0,2.0,2.0,2.0,1.0,0.0
19135,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
19136,41401.0,0.0,3.0,3.0,1.0,2.0,0.0
19137,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
19138,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
19139,41401.0,0.0,3.0,2.0,1.0,3.0,0.0
19140,41326.0,1.0,3.0,2.0,2.0,2.0,0.0
19141,41401.0,0.0,1.0,3.0,1.0,1.0,0.0
19142,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
19143,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19144,41326.0,3.0,2.0,3.0,2.0,2.0,0.0
19145,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
19146,41401.0,0.0,1.0,2.0,1.0,2.0,0.0
19147,41326.0,0.0,1.0,1.0,2.0,2.0,0.0
19148,41326.0,2.0,1.0,3.0,2.0,2.0,0.0
19149,41401.0,3.0,2.0,1.0,1.0,2.0,0.0
19150,41401.0,3.0,3.0,1.0,2.0,2.0,0.0
19151,41326.0,1.0,1.0,1.0,1.0,2.0,0.0
19152,41326.0,1.0,1.0,2.0,1.0,2.0,0.0
19153,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
19154,41401.0,1.0,1.0,1.0,2.0,2.0,0.0
19155,41401.0,0.0,2.0,3.0,1.0,1.0,0.0
19156,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
19157,41401.0,2.0,1.0,1.0,1.0,2.0,0.0
19158,41326.0,3.0,3.0,1.0,2.0,2.0,0.0
19159,41326.0,2.0,3.0,1.0,1.0,2.0,0.0
19160,41326.0,1.0,1.0,3.0,1.0,1.0,0.0
19161,41327.0,2.0,2.0,2.0,1.0,2.0,0.0
19162,41401.0,2.0,3.0,1.0,2.0,2.0,0.0
19163,41401.0,3.0,2.0,1.0,1.0,2.0,0.0
19164,41326.0,0.0,2.0,3.0,2.0,1.0,0.0
19165,41401.0,0.0,2.0,3.0,1.0,2.0,0.0
19166,41330.0,0.0,2.0,2.0,1.0,2.0,0.0
19167,41336.0,0.0,2.0,3.0,1.0,1.0,0.0
19168,41330.0,3.0,3.0,1.0,2.0,2.0,0.0
19169,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
19170,41327.0,2.0,2.0,2.0,2.0,2.0,0.0
19171,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
19172,41401.0,1.0,1.0,2.0,1.0,2.0,0.0
19173,41330.0,0.0,1.0,2.0,1.0,1.0,0.0
19174,41330.0,1.0,1.0,2.0,1.0,1.0,0.0
19175,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
19176,41401.0,0.0,1.0,2.0,1.0,2.0,0.0
19177,41326.0,0.0,2.0,3.0,2.0,1.0,0.0
19178,41326.0,1.0,3.0,1.0,1.0,2.0,0.0
19179,41326.0,1.0,3.0,2.0,1.0,1.0,0.0
19180,41326.0,0.0,2.0,3.0,1.0,1.0,0.0
19181,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
19182,41326.0,0.0,3.0,1.0,1.0,1.0,0.0
19183,41326.0,1.0,2.0,1.0,1.0,2.0,0.0
19184,41326.0,1.0,2.0,3.0,2.0,2.0,0.0
19185,41327.0,2.0,2.0,3.0,1.0,1.0,0.0
19186,41332.0,2.0,1.0,2.0,1.0,2.0,0.0
19187,41336.0,1.0,1.0,2.0,1.0,2.0,0.0
19188,41326.0,0.0,1.0,2.0,2.0,2.0,0.0
19189,41401.0,3.0,3.0,1.0,1.0,2.0,0.0
19190,41327.0,3.0,2.0,2.0,1.0,1.0,0.0
19191,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
19192,41326.0,2.0,2.0,1.0,2.0,2.0,0.0
19193,41401.0,2.0,1.0,2.0,1.0,1.0,0.0
19194,41332.0,0.0,2.0,1.0,1.0,2.0,0.0
19195,41401.0,3.0,2.0,2.0,3.0,1.0,0.0
19196,41330.0,1.0,2.0,2.0,1.0,2.0,0.0
19197,41401.0,0.0,2.0,1.0,1.0,1.0,0.0
19198,41401.0,2.0,3.0,3.0,1.0,2.0,0.0
19199,41326.0,0.0,2.0,1.0,1.0,2.0,0.0
19200,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
19201,41330.0,1.0,2.0,1.0,1.0,1.0,0.0
19202,41326.0,2.0,3.0,1.0,2.0,2.0,0.0
19203,41326.0,3.0,1.0,2.0,2.0,2.0,0.0
19204,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
19205,41326.0,1.0,2.0,3.0,1.0,1.0,0.0
19206,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
19207,41401.0,2.0,1.0,2.0,1.0,1.0,0.0
19208,41326.0,3.0,2.0,1.0,1.0,2.0,0.0
19209,41326.0,0.0,2.0,1.0,1.0,1.0,0.0
19210,41401.0,3.0,2.0,1.0,1.0,2.0,0.0
19211,41342.0,2.0,1.0,2.0,1.0,2.0,0.0
19212,41327.0,3.0,1.0,2.0,1.0,2.0,0.0
19213,41401.0,2.0,3.0,3.0,2.0,2.0,0.0
19214,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
19215,41401.0,2.0,1.0,1.0,1.0,2.0,0.0
19216,41401.0,3.0,3.0,2.0,1.0,1.0,0.0
19217,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
19218,41401.0,2.0,2.0,3.0,1.0,2.0,0.0
19219,41332.0,0.0,1.0,2.0,1.0,2.0,0.0
19220,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
19221,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
19222,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
19223,41332.0,0.0,1.0,3.0,1.0,2.0,0.0
19224,41324.0,0.0,1.0,2.0,2.0,2.0,0.0
19225,41401.0,2.0,3.0,2.0,1.0,2.0,0.0
19226,41326.0,0.0,1.0,1.0,2.0,2.0,0.0
19227,41327.0,1.0,1.0,2.0,1.0,2.0,0.0
19228,41401.0,0.0,1.0,2.0,1.0,2.0,0.0
19229,41401.0,2.0,2.0,1.0,2.0,2.0,0.0
19230,41330.0,2.0,3.0,1.0,1.0,2.0,0.0
19231,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
19232,41336.0,2.0,3.0,1.0,1.0,2.0,0.0
19233,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
19234,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
19235,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
19236,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
19237,41335.0,0.0,2.0,2.0,1.0,1.0,0.0
19238,41327.0,3.0,1.0,1.0,1.0,2.0,0.0
19239,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
19240,41326.0,0.0,1.0,1.0,2.0,2.0,0.0
19241,41326.0,3.0,1.0,2.0,1.0,2.0,0.0
19242,41326.0,0.0,2.0,1.0,1.0,1.0,0.0
19243,41401.0,2.0,1.0,2.0,2.0,1.0,0.0
19244,41401.0,0.0,2.0,1.0,1.0,1.0,0.0
19245,41326.0,1.0,2.0,1.0,2.0,2.0,0.0
19246,41326.0,1.0,1.0,2.0,1.0,2.0,0.0
19247,41330.0,0.0,2.0,2.0,2.0,1.0,0.0
19248,41326.0,0.0,1.0,3.0,1.0,1.0,0.0
19249,41330.0,2.0,2.0,1.0,1.0,2.0,0.0
19250,41332.0,0.0,1.0,3.0,1.0,1.0,0.0
19251,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19252,41326.0,2.0,1.0,1.0,2.0,2.0,0.0
19253,41326.0,1.0,3.0,1.0,1.0,2.0,0.0
19254,41326.0,2.0,2.0,1.0,2.0,2.0,0.0
19255,41332.0,2.0,1.0,2.0,1.0,2.0,0.0
19256,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
19257,41401.0,2.0,1.0,1.0,1.0,2.0,0.0
19258,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
19259,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
19260,41327.0,0.0,1.0,2.0,1.0,2.0,0.0
19261,41401.0,2.0,3.0,2.0,1.0,1.0,0.0
19262,41401.0,0.0,0.0,3.0,1.0,1.0,0.0
19263,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
19264,41401.0,2.0,1.0,2.0,1.0,1.0,0.0
19265,41401.0,0.0,2.0,3.0,1.0,2.0,0.0
19266,41326.0,3.0,2.0,1.0,1.0,3.0,0.0
19267,41326.0,1.0,1.0,1.0,1.0,2.0,0.0
19268,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
19269,41326.0,3.0,1.0,1.0,2.0,2.0,0.0
19270,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
19271,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
19272,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
19273,41332.0,2.0,3.0,1.0,1.0,2.0,0.0
19274,41326.0,0.0,2.0,2.0,1.0,1.0,0.0
19275,41332.0,2.0,1.0,2.0,1.0,2.0,0.0
19276,41327.0,3.0,2.0,1.0,1.0,3.0,0.0
19277,41401.0,2.0,1.0,1.0,2.0,2.0,0.0
19278,41401.0,0.0,1.0,3.0,2.0,1.0,0.0
19279,41326.0,0.0,2.0,1.0,1.0,2.0,0.0
19280,41326.0,0.0,1.0,3.0,2.0,1.0,0.0
19281,41327.0,1.0,2.0,1.0,1.0,2.0,0.0
19282,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
19283,41401.0,0.0,2.0,3.0,1.0,2.0,0.0
19284,41327.0,1.0,2.0,3.0,1.0,2.0,0.0
19285,41327.0,0.0,2.0,2.0,1.0,2.0,0.0
19286,41326.0,0.0,3.0,2.0,1.0,1.0,0.0
19287,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
19288,41326.0,2.0,3.0,2.0,1.0,1.0,0.0
19289,41326.0,3.0,2.0,1.0,2.0,2.0,0.0
19290,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
19291,41401.0,2.0,3.0,3.0,1.0,2.0,0.0
19292,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
19293,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
19294,41332.0,2.0,1.0,2.0,1.0,2.0,0.0
19295,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
19296,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
19297,41326.0,3.0,1.0,2.0,2.0,2.0,0.0
19298,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
19299,41326.0,2.0,3.0,1.0,1.0,2.0,0.0
19300,41326.0,1.0,1.0,1.0,1.0,2.0,0.0
19301,41326.0,0.0,1.0,2.0,2.0,2.0,0.0
19302,41401.0,2.0,3.0,1.0,1.0,1.0,0.0
19303,41326.0,3.0,1.0,2.0,1.0,2.0,0.0
19304,41327.0,3.0,1.0,2.0,1.0,2.0,0.0
19305,41401.0,3.0,1.0,1.0,1.0,2.0,0.0
19306,41336.0,2.0,3.0,2.0,1.0,1.0,0.0
19307,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
19308,41326.0,2.0,2.0,3.0,2.0,1.0,0.0
19309,41326.0,0.0,1.0,1.0,1.0,2.0,0.0
19310,41326.0,0.0,2.0,3.0,1.0,1.0,0.0
19311,41326.0,0.0,2.0,2.0,1.0,2.0,0.0
19312,41326.0,0.0,3.0,1.0,1.0,2.0,0.0
19313,41401.0,2.0,1.0,1.0,1.0,2.0,0.0
19314,41330.0,2.0,2.0,2.0,1.0,2.0,0.0
19315,41326.0,2.0,1.0,1.0,2.0,2.0,0.0
19316,41327.0,0.0,1.0,2.0,2.0,2.0,0.0
19317,41401.0,1.0,1.0,2.0,1.0,2.0,0.0
19318,41326.0,3.0,3.0,1.0,1.0,1.0,0.0
19319,41327.0,3.0,2.0,2.0,1.0,2.0,0.0
19320,41343.0,2.0,2.0,1.0,2.0,1.0,0.0
19321,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
19322,41330.0,0.0,1.0,2.0,2.0,1.0,0.0
19323,41401.0,0.0,1.0,3.0,2.0,2.0,0.0
19324,41401.0,2.0,2.0,2.0,1.0,1.0,0.0
19325,41401.0,2.0,2.0,1.0,1.0,1.0,0.0
19326,41327.0,0.0,1.0,3.0,1.0,2.0,0.0
19327,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
19328,41327.0,3.0,2.0,2.0,1.0,2.0,0.0
19329,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
19330,41326.0,0.0,2.0,3.0,2.0,1.0,0.0
19331,41401.0,3.0,1.0,2.0,2.0,2.0,0.0
19332,41326.0,0.0,1.0,2.0,1.0,2.0,0.0
19333,41326.0,1.0,2.0,3.0,1.0,1.0,0.0
19334,41326.0,1.0,1.0,2.0,1.0,1.0,0.0
19335,41401.0,3.0,3.0,1.0,1.0,3.0,0.0
19336,41326.0,2.0,3.0,1.0,1.0,2.0,0.0
19337,41401.0,0.0,2.0,3.0,1.0,1.0,0.0
19338,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
19339,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
19340,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
19341,41401.0,3.0,2.0,2.0,1.0,2.0,0.0
19342,41330.0,2.0,2.0,1.0,1.0,2.0,0.0
19343,41326.0,2.0,1.0,1.0,2.0,1.0,0.0
19344,41401.0,2.0,3.0,1.0,1.0,2.0,0.0
19345,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
19346,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19347,41327.0,0.0,2.0,2.0,1.0,2.0,0.0
19348,41326.0,3.0,1.0,1.0,2.0,2.0,0.0
19349,41335.0,0.0,1.0,3.0,1.0,1.0,0.0
19350,41326.0,0.0,2.0,2.0,1.0,1.0,0.0
19351,41401.0,3.0,3.0,1.0,1.0,2.0,0.0
19352,41326.0,0.0,1.0,1.0,1.0,1.0,0.0
19353,41401.0,2.0,1.0,2.0,1.0,1.0,0.0
19354,41326.0,2.0,1.0,1.0,2.0,1.0,0.0
19355,41326.0,3.0,2.0,3.0,2.0,2.0,0.0
19356,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
19357,41326.0,2.0,1.0,1.0,2.0,2.0,0.0
19358,41361.0,0.0,1.0,2.0,1.0,1.0,0.0
19359,41327.0,2.0,2.0,2.0,1.0,1.0,0.0
19360,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
19361,41326.0,0.0,2.0,3.0,1.0,1.0,0.0
19362,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19363,41326.0,1.0,2.0,3.0,1.0,2.0,0.0
19364,41326.0,3.0,2.0,1.0,1.0,2.0,0.0
19365,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
19366,41330.0,2.0,1.0,2.0,2.0,2.0,0.0
19367,41401.0,0.0,1.0,3.0,1.0,2.0,0.0
19368,41326.0,0.0,1.0,2.0,2.0,2.0,0.0
19369,41401.0,0.0,2.0,1.0,1.0,2.0,0.0
19370,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
