,State,AgeGroup,DescriptionPartial,MaturitySize,FurLength,Gender,Adoption
11213,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
11214,41326.0,3.0,3.0,3.0,2.0,1.0,1.0
11215,41401.0,3.0,3.0,3.0,2.0,1.0,0.0
11216,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
11217,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11218,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11219,41401.0,3.0,1.0,2.0,2.0,2.0,0.0
11220,41332.0,0.0,1.0,2.0,1.0,1.0,1.0
11221,41326.0,3.0,3.0,3.0,3.0,3.0,1.0
11222,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11223,41326.0,3.0,1.0,3.0,1.0,1.0,0.0
11224,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
11225,41326.0,0.0,3.0,1.0,2.0,2.0,0.0
11226,41326.0,1.0,1.0,2.0,2.0,1.0,0.0
11227,41401.0,1.0,2.0,2.0,1.0,1.0,1.0
11228,41327.0,0.0,1.0,2.0,2.0,1.0,1.0
11229,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11230,41401.0,2.0,2.0,2.0,1.0,3.0,1.0
11231,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11232,41401.0,0.0,2.0,2.0,2.0,1.0,1.0
11233,41332.0,2.0,2.0,2.0,2.0,2.0,1.0
11234,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11235,41326.0,0.0,2.0,1.0,1.0,2.0,0.0
11236,41401.0,2.0,3.0,2.0,1.0,3.0,0.0
11237,41401.0,2.0,3.0,2.0,2.0,2.0,0.0
11238,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
11239,41326.0,0.0,3.0,3.0,1.0,3.0,1.0
11240,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
11241,41330.0,3.0,3.0,2.0,3.0,1.0,0.0
11242,41401.0,2.0,1.0,3.0,1.0,1.0,1.0
11243,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
11244,41326.0,0.0,2.0,1.0,1.0,3.0,0.0
11245,41401.0,0.0,1.0,2.0,2.0,3.0,1.0
11246,41330.0,3.0,3.0,2.0,1.0,3.0,0.0
11247,41330.0,2.0,1.0,2.0,1.0,1.0,1.0
11248,41324.0,2.0,1.0,2.0,2.0,2.0,1.0
11249,41401.0,3.0,3.0,1.0,2.0,2.0,1.0
11250,41401.0,2.0,3.0,2.0,2.0,1.0,0.0
11251,41401.0,0.0,1.0,3.0,1.0,2.0,1.0
11252,41326.0,3.0,3.0,2.0,2.0,1.0,1.0
11253,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
11254,41326.0,3.0,2.0,2.0,2.0,1.0,0.0
11255,41326.0,1.0,3.0,2.0,1.0,2.0,1.0
11256,41336.0,0.0,1.0,2.0,1.0,2.0,1.0
11257,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
11258,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11259,41327.0,0.0,3.0,2.0,1.0,2.0,1.0
11260,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
11261,41401.0,3.0,3.0,1.0,1.0,2.0,0.0
11262,41326.0,3.0,1.0,4.0,3.0,1.0,1.0
11263,41326.0,2.0,2.0,2.0,1.0,3.0,1.0
11264,41326.0,2.0,1.0,2.0,2.0,1.0,1.0
11265,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
11266,41401.0,2.0,3.0,2.0,1.0,2.0,0.0
11267,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
11268,41327.0,0.0,1.0,2.0,2.0,1.0,1.0
11269,41330.0,1.0,2.0,2.0,1.0,1.0,1.0
11270,41401.0,0.0,2.0,2.0,1.0,3.0,1.0
11271,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
11272,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
11273,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
11274,41326.0,1.0,3.0,2.0,1.0,1.0,1.0
11275,41326.0,0.0,2.0,2.0,2.0,2.0,0.0
11276,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
11277,41367.0,1.0,1.0,1.0,2.0,2.0,1.0
11278,41326.0,2.0,3.0,2.0,2.0,1.0,0.0
11279,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
11280,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
11281,41332.0,0.0,1.0,2.0,1.0,3.0,0.0
11282,41332.0,0.0,2.0,2.0,1.0,1.0,1.0
11283,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
11284,41327.0,3.0,1.0,1.0,1.0,2.0,1.0
11285,41326.0,2.0,2.0,3.0,1.0,2.0,1.0
11286,41326.0,2.0,2.0,3.0,3.0,2.0,1.0
11287,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
11288,41326.0,1.0,3.0,2.0,1.0,3.0,0.0
11289,41401.0,3.0,2.0,2.0,1.0,2.0,1.0
11290,41401.0,3.0,1.0,2.0,2.0,1.0,1.0
11291,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
11292,41330.0,0.0,2.0,2.0,1.0,2.0,1.0
11293,41401.0,0.0,2.0,2.0,1.0,3.0,1.0
11294,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
11295,41326.0,2.0,2.0,2.0,1.0,1.0,0.0
11296,41336.0,0.0,1.0,3.0,2.0,2.0,1.0
11297,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
11298,41326.0,2.0,1.0,2.0,2.0,2.0,1.0
11299,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
11300,41326.0,0.0,2.0,2.0,2.0,3.0,1.0
11301,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
11302,41401.0,1.0,1.0,1.0,1.0,1.0,1.0
11303,41336.0,0.0,2.0,2.0,1.0,3.0,1.0
11304,41326.0,3.0,2.0,2.0,2.0,1.0,1.0
11305,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
11306,41326.0,1.0,1.0,2.0,2.0,3.0,1.0
11307,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
11308,41326.0,2.0,3.0,2.0,1.0,3.0,1.0
11309,41401.0,3.0,1.0,2.0,2.0,2.0,0.0
11310,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
11311,41401.0,0.0,1.0,2.0,2.0,3.0,1.0
11312,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
11313,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
11314,41401.0,3.0,3.0,3.0,1.0,1.0,1.0
11315,41345.0,3.0,2.0,2.0,1.0,2.0,1.0
11316,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
11317,41326.0,2.0,1.0,2.0,1.0,1.0,0.0
11318,41401.0,3.0,2.0,2.0,2.0,1.0,0.0
11319,41401.0,3.0,2.0,1.0,1.0,1.0,1.0
11320,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11321,41326.0,3.0,1.0,2.0,1.0,2.0,1.0
11322,41330.0,0.0,2.0,1.0,1.0,3.0,0.0
11323,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
11324,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
11325,41326.0,0.0,2.0,1.0,1.0,1.0,0.0
11326,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
11327,41401.0,2.0,1.0,3.0,3.0,1.0,1.0
11328,41326.0,3.0,2.0,2.0,1.0,1.0,1.0
11329,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11330,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
11331,41401.0,3.0,1.0,2.0,2.0,2.0,0.0
11332,41326.0,0.0,3.0,2.0,2.0,1.0,1.0
11333,41332.0,2.0,2.0,2.0,1.0,2.0,0.0
11334,41326.0,2.0,2.0,2.0,2.0,2.0,1.0
11335,41326.0,1.0,2.0,2.0,2.0,2.0,0.0
11336,41327.0,0.0,1.0,2.0,1.0,3.0,1.0
11337,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
11338,41326.0,3.0,2.0,4.0,1.0,2.0,1.0
11339,41326.0,0.0,2.0,2.0,3.0,2.0,1.0
11340,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
11341,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
11342,41401.0,1.0,1.0,2.0,1.0,1.0,1.0
11343,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11344,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
11345,41401.0,1.0,2.0,2.0,1.0,3.0,0.0
11346,41336.0,0.0,2.0,2.0,1.0,1.0,1.0
11347,41327.0,1.0,3.0,3.0,1.0,2.0,1.0
11348,41401.0,0.0,2.0,1.0,1.0,2.0,0.0
11349,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
11350,41401.0,3.0,2.0,1.0,1.0,2.0,1.0
11351,41326.0,2.0,2.0,1.0,1.0,1.0,1.0
11352,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
11353,41345.0,3.0,3.0,1.0,2.0,3.0,1.0
11354,41330.0,3.0,2.0,3.0,2.0,2.0,1.0
11355,41326.0,0.0,3.0,1.0,1.0,2.0,0.0
11356,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
11357,41326.0,2.0,2.0,1.0,2.0,2.0,1.0
11358,41326.0,3.0,1.0,2.0,2.0,2.0,0.0
11359,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11360,41401.0,2.0,2.0,2.0,2.0,1.0,1.0
11361,41326.0,3.0,2.0,1.0,2.0,2.0,1.0
11362,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
11363,41326.0,3.0,3.0,2.0,1.0,2.0,1.0
11364,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
11365,41326.0,3.0,0.0,3.0,1.0,1.0,1.0
11366,41324.0,3.0,3.0,2.0,2.0,1.0,1.0
11367,41401.0,3.0,3.0,2.0,3.0,2.0,1.0
11368,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11369,41326.0,2.0,1.0,1.0,2.0,2.0,0.0
11370,41332.0,0.0,3.0,3.0,1.0,2.0,1.0
11371,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
11372,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
11373,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
11374,41326.0,3.0,1.0,1.0,2.0,1.0,1.0
11375,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
11376,41327.0,0.0,2.0,2.0,1.0,2.0,1.0
11377,41401.0,3.0,3.0,2.0,1.0,1.0,1.0
11378,41401.0,2.0,1.0,3.0,2.0,2.0,1.0
11379,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11380,41330.0,2.0,2.0,2.0,2.0,2.0,0.0
11381,41401.0,3.0,2.0,2.0,2.0,2.0,0.0
11382,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
11383,41401.0,3.0,1.0,3.0,2.0,2.0,0.0
11384,41326.0,1.0,2.0,1.0,2.0,1.0,1.0
11385,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
11386,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
11387,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
11388,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
11389,41336.0,2.0,3.0,2.0,1.0,2.0,0.0
11390,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
11391,41326.0,3.0,3.0,2.0,1.0,3.0,1.0
11392,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
11393,41326.0,1.0,2.0,2.0,2.0,2.0,0.0
11394,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
11395,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11396,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
11397,41326.0,2.0,2.0,2.0,1.0,3.0,0.0
11398,41401.0,2.0,3.0,2.0,2.0,1.0,0.0
11399,41401.0,2.0,3.0,2.0,2.0,2.0,0.0
11400,41326.0,0.0,3.0,1.0,1.0,2.0,1.0
11401,41327.0,0.0,1.0,1.0,2.0,1.0,1.0
11402,41326.0,2.0,1.0,2.0,2.0,2.0,1.0
11403,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
11404,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
11405,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11406,41327.0,0.0,1.0,2.0,1.0,1.0,1.0
11407,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
11408,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
11409,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
11410,41336.0,0.0,1.0,1.0,1.0,1.0,0.0
11411,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
11412,41401.0,0.0,3.0,1.0,1.0,3.0,1.0
11413,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
11414,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11415,41326.0,2.0,1.0,1.0,1.0,1.0,1.0
11416,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
11417,41401.0,2.0,1.0,1.0,1.0,2.0,1.0
11418,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
11419,41326.0,3.0,2.0,3.0,2.0,2.0,1.0
11420,41401.0,2.0,1.0,1.0,1.0,2.0,1.0
11421,41326.0,1.0,1.0,2.0,2.0,1.0,1.0
11422,41401.0,0.0,3.0,1.0,1.0,1.0,1.0
11423,41327.0,0.0,2.0,2.0,1.0,3.0,1.0
11424,41326.0,2.0,2.0,3.0,3.0,2.0,1.0
11425,41326.0,2.0,3.0,2.0,1.0,1.0,0.0
11426,41326.0,0.0,1.0,2.0,3.0,2.0,1.0
11427,41335.0,3.0,2.0,1.0,1.0,3.0,1.0
11428,41401.0,0.0,3.0,2.0,1.0,2.0,0.0
11429,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11430,41327.0,3.0,2.0,2.0,2.0,1.0,0.0
11431,41401.0,3.0,2.0,3.0,1.0,1.0,1.0
11432,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11433,41401.0,1.0,2.0,2.0,1.0,2.0,1.0
11434,41401.0,3.0,3.0,2.0,3.0,1.0,1.0
11435,41326.0,1.0,1.0,2.0,1.0,1.0,1.0
11436,41330.0,2.0,2.0,2.0,1.0,2.0,0.0
11437,41330.0,3.0,3.0,2.0,1.0,1.0,1.0
11438,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
11439,41326.0,0.0,3.0,1.0,1.0,3.0,1.0
11440,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11441,41327.0,0.0,3.0,2.0,2.0,1.0,0.0
11442,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
11443,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
11444,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
11445,41326.0,2.0,2.0,3.0,2.0,1.0,0.0
11446,41326.0,1.0,2.0,1.0,2.0,2.0,0.0
11447,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
11448,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
11449,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
11450,41326.0,3.0,1.0,3.0,2.0,1.0,1.0
11451,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11452,41326.0,2.0,3.0,2.0,1.0,3.0,1.0
11453,41326.0,0.0,1.0,1.0,1.0,1.0,1.0
11454,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
11455,41330.0,2.0,2.0,2.0,1.0,1.0,1.0
11456,41401.0,0.0,3.0,2.0,2.0,1.0,1.0
11457,41326.0,2.0,3.0,3.0,2.0,2.0,1.0
11458,41327.0,0.0,2.0,2.0,1.0,3.0,1.0
11459,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11460,41336.0,0.0,1.0,1.0,1.0,3.0,1.0
11461,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
11462,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
11463,41326.0,3.0,2.0,3.0,1.0,1.0,0.0
11464,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
11465,41332.0,0.0,2.0,2.0,1.0,3.0,0.0
11466,41326.0,0.0,1.0,1.0,2.0,3.0,1.0
11467,41401.0,3.0,2.0,2.0,1.0,2.0,0.0
11468,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
11469,41335.0,3.0,1.0,2.0,1.0,3.0,0.0
11470,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
11471,41330.0,3.0,1.0,2.0,2.0,1.0,1.0
11472,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
11473,41401.0,1.0,2.0,2.0,2.0,1.0,1.0
11474,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
11475,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
11476,41326.0,2.0,1.0,1.0,2.0,1.0,0.0
11477,41326.0,0.0,2.0,3.0,2.0,1.0,1.0
11478,41326.0,2.0,3.0,1.0,2.0,1.0,1.0
11479,41330.0,0.0,2.0,2.0,1.0,2.0,1.0
11480,41326.0,0.0,2.0,1.0,2.0,2.0,0.0
11481,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11482,41327.0,1.0,2.0,2.0,2.0,2.0,0.0
11483,41330.0,2.0,2.0,2.0,2.0,2.0,1.0
11484,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
11485,41326.0,2.0,3.0,2.0,1.0,1.0,0.0
11486,41326.0,0.0,3.0,3.0,3.0,2.0,1.0
11487,41326.0,1.0,1.0,1.0,2.0,1.0,1.0
11488,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
11489,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
11490,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
11491,41326.0,3.0,2.0,2.0,1.0,2.0,1.0
11492,41326.0,0.0,2.0,1.0,2.0,3.0,0.0
11493,41401.0,0.0,1.0,1.0,1.0,1.0,1.0
11494,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
11495,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
11496,41327.0,0.0,2.0,1.0,2.0,3.0,1.0
11497,41326.0,0.0,2.0,2.0,3.0,2.0,1.0
11498,41326.0,2.0,2.0,1.0,2.0,3.0,1.0
11499,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
11500,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
11501,41327.0,0.0,3.0,2.0,1.0,2.0,0.0
11502,41327.0,0.0,2.0,2.0,1.0,3.0,0.0
11503,41326.0,3.0,1.0,2.0,1.0,3.0,0.0
11504,41327.0,0.0,1.0,2.0,1.0,1.0,1.0
11505,41401.0,0.0,2.0,1.0,2.0,2.0,0.0
11506,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
11507,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
11508,41330.0,2.0,2.0,2.0,1.0,2.0,1.0
11509,41326.0,3.0,2.0,1.0,3.0,1.0,1.0
11510,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
11511,41401.0,2.0,2.0,3.0,2.0,1.0,0.0
11512,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
11513,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
11514,41326.0,0.0,1.0,2.0,2.0,3.0,1.0
11515,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
11516,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
11517,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
11518,41326.0,1.0,3.0,2.0,2.0,2.0,1.0
11519,41326.0,0.0,1.0,2.0,3.0,2.0,1.0
11520,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
11521,41326.0,0.0,2.0,2.0,1.0,1.0,0.0
11522,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11523,41326.0,3.0,1.0,1.0,3.0,2.0,1.0
11524,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11525,41401.0,0.0,3.0,1.0,1.0,2.0,0.0
11526,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
11527,41326.0,0.0,2.0,2.0,1.0,3.0,1.0
11528,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11529,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
11530,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
11531,41336.0,2.0,1.0,2.0,2.0,1.0,0.0
11532,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
11533,41401.0,0.0,2.0,1.0,1.0,3.0,1.0
11534,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11535,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11536,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
11537,41326.0,1.0,2.0,2.0,1.0,2.0,0.0
11538,41326.0,2.0,2.0,2.0,2.0,3.0,1.0
11539,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
11540,41336.0,0.0,1.0,1.0,2.0,2.0,1.0
11541,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
11542,41326.0,1.0,1.0,2.0,2.0,2.0,0.0
11543,41326.0,0.0,3.0,2.0,2.0,1.0,0.0
11544,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
11545,41326.0,3.0,2.0,2.0,2.0,2.0,1.0
11546,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
11547,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11548,41326.0,3.0,3.0,2.0,3.0,2.0,1.0
11549,41336.0,2.0,1.0,2.0,1.0,1.0,1.0
11550,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11551,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11552,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
11553,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11554,41326.0,0.0,2.0,2.0,2.0,3.0,1.0
11555,41327.0,0.0,1.0,2.0,2.0,2.0,1.0
11556,41326.0,3.0,3.0,1.0,1.0,1.0,1.0
11557,41326.0,1.0,1.0,1.0,1.0,1.0,0.0
11558,41327.0,3.0,2.0,1.0,1.0,1.0,0.0
11559,41326.0,0.0,3.0,2.0,2.0,2.0,1.0
11560,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
11561,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
11562,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11563,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
11564,41326.0,0.0,2.0,1.0,2.0,1.0,1.0
11565,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
11566,41332.0,2.0,2.0,2.0,1.0,2.0,1.0
11567,41326.0,0.0,1.0,2.0,1.0,1.0,1.0
11568,41330.0,0.0,2.0,2.0,1.0,3.0,1.0
11569,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
11570,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
11571,41326.0,0.0,3.0,3.0,1.0,1.0,1.0
11572,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11573,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
11574,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
11575,41326.0,0.0,1.0,1.0,1.0,1.0,1.0
11576,41326.0,3.0,3.0,1.0,1.0,2.0,1.0
11577,41401.0,1.0,2.0,1.0,1.0,2.0,1.0
11578,41326.0,1.0,2.0,2.0,2.0,3.0,1.0
11579,41326.0,0.0,2.0,1.0,3.0,1.0,1.0
11580,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
11581,41326.0,3.0,3.0,2.0,1.0,2.0,0.0
11582,41401.0,2.0,1.0,2.0,1.0,3.0,0.0
11583,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11584,41327.0,2.0,2.0,2.0,3.0,2.0,0.0
11585,41326.0,2.0,1.0,1.0,1.0,1.0,0.0
11586,41326.0,3.0,3.0,3.0,3.0,2.0,1.0
11587,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
11588,41336.0,1.0,3.0,2.0,2.0,1.0,1.0
11589,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
11590,41326.0,2.0,3.0,1.0,2.0,2.0,1.0
11591,41326.0,0.0,1.0,3.0,1.0,3.0,1.0
11592,41401.0,0.0,2.0,2.0,2.0,1.0,1.0
11593,41326.0,2.0,1.0,2.0,2.0,2.0,0.0
11594,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
11595,41326.0,3.0,2.0,3.0,2.0,3.0,1.0
11596,41326.0,0.0,2.0,1.0,2.0,2.0,0.0
11597,41326.0,0.0,1.0,1.0,3.0,3.0,0.0
11598,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
11599,41401.0,2.0,1.0,1.0,2.0,2.0,1.0
11600,41335.0,0.0,3.0,1.0,2.0,2.0,1.0
11601,41401.0,0.0,1.0,2.0,1.0,1.0,0.0
11602,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
11603,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11604,41326.0,0.0,2.0,2.0,2.0,3.0,0.0
11605,41327.0,3.0,2.0,2.0,1.0,2.0,1.0
11606,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
11607,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
11608,41330.0,1.0,1.0,1.0,2.0,1.0,0.0
11609,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
11610,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
11611,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11612,41401.0,0.0,1.0,2.0,1.0,1.0,1.0
11613,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
11614,41326.0,1.0,2.0,3.0,1.0,1.0,1.0
11615,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
11616,41401.0,2.0,3.0,2.0,3.0,3.0,1.0
11617,41326.0,0.0,3.0,2.0,2.0,1.0,0.0
11618,41326.0,3.0,2.0,2.0,1.0,1.0,0.0
11619,41326.0,0.0,3.0,2.0,1.0,3.0,1.0
11620,41326.0,0.0,1.0,2.0,2.0,1.0,1.0
11621,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11622,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
11623,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
11624,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
11625,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
11626,41330.0,0.0,2.0,2.0,1.0,1.0,1.0
11627,41326.0,0.0,3.0,2.0,3.0,1.0,1.0
11628,41326.0,0.0,1.0,1.0,2.0,1.0,1.0
11629,41401.0,0.0,3.0,1.0,1.0,1.0,1.0
11630,41401.0,0.0,2.0,1.0,1.0,3.0,0.0
11631,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
11632,41401.0,2.0,2.0,2.0,2.0,1.0,1.0
11633,41326.0,2.0,2.0,2.0,3.0,2.0,1.0
11634,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
11635,41401.0,0.0,3.0,2.0,1.0,3.0,0.0
11636,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
11637,41330.0,0.0,1.0,2.0,2.0,1.0,1.0
11638,41326.0,0.0,2.0,1.0,3.0,2.0,1.0
11639,41326.0,1.0,2.0,1.0,2.0,2.0,1.0
11640,41326.0,3.0,2.0,2.0,1.0,1.0,0.0
11641,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
11642,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
11643,41326.0,2.0,2.0,2.0,1.0,1.0,1.0
11644,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
11645,41401.0,0.0,2.0,3.0,1.0,3.0,0.0
11646,41401.0,3.0,3.0,2.0,2.0,1.0,0.0
11647,41332.0,0.0,1.0,2.0,2.0,1.0,0.0
11648,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
